x1,y_lumo,y_homo
-11155.26532141122,-11156.269965105157,-11155.842154810965
-3276.532625740328,-3277.4799227022972,-3275.7327948417087
-87.02056351745281,-88.46061758373874,-88.96319281320801
767.34787116844,767.8576059890631,767.5970363477135
4627.5869340843265,4627.591168082417,4627.039083090862
-6506.868370929828,-6508.0450548196695,-6507.524905946848
2490.3232809288293,2491.6847209168277,2490.670261729302
17176.94068622992,17175.41142613613,17174.965451727097
-6401.779041942243,-6401.061159724106,-6399.251135069097
12134.715503332913,12134.59867200796,12133.428600979274
-11523.158833778289,-11524.12524631758,-11523.177755857118
9086.440496352297,9085.648247961946,9087.519282911375
1434.8577724465924,1435.3420198307854,1435.954673009596
4220.977909867095,4222.186425236512,4221.027821003184
-9416.579809183295,-9418.64005753605,-9417.05158136027
1407.944529556992,1408.1717786238473,1408.7008868461894
-8632.758440162586,-8632.416497631795,-8632.596222202157
-5549.555615985239,-5549.680943122334,-5550.954825163218
6458.012698865547,6458.433227658664,6456.381630437316
2951.399060481688,2952.730765127185,2950.945402308638
-2450.0606073219333,-2449.7972510534687,-2448.822417528308
876.6898455296291,876.6813358095052,876.0151965086839
6061.6283998817125,6060.513310629912,6061.631214607594
3737.1218716198287,3737.276906283465,3738.8817447265187
-1475.8536500054256,-1474.507077688678,-1476.4485974090971
2693.0512490139886,2693.427174793353,2692.8656780990414
-314.06922495802235,-315.18643816285925,-313.8273053803192
4584.3378344598505,4584.732875816538,4586.235373996377
4278.124811988174,4277.171143167097,4277.725495826901
-3548.797974531644,-3548.872326795879,-3549.668254794988
1721.0979572994145,1721.8731862495188,1723.4302329301615
456.58968180112873,456.9443680501349,457.7880207861171
8149.629307256257,8150.903665169785,8150.164673697559
583.2692934989245,582.5216481223252,582.8699773376524
-2862.894086075801,-2861.556009571197,-2863.5904719014575
2261.8428345846596,2262.0063650604393,2262.0449033537257
325.76389126792134,325.6406880838616,325.59281155611495
10995.716977909842,10997.235590422493,10995.734283838865
-1619.8619849944948,-1619.8959821510489,-1618.9679612754608
3548.915595925404,3550.060392703746,3548.233701302888
5493.346422392667,5494.508210795296,5493.149983075364
-4237.454109501878,-4239.170277462824,-4237.085391896693
-4809.777014117425,-4809.377724854666,-4809.607550555425
20135.131556480745,20134.628165703267,20137.05083282198
-11205.683665558334,-11207.172570544444,-11205.499710793194
1649.5400959998556,1650.7995862421333,1650.44136532046
11076.110330768619,11076.184655216894,11077.084056104926
-3698.47544637049,-3697.2371956585707,-3698.8204205199845
1298.849031375055,1298.5665317133064,1298.6091184483303
2004.8082056505805,2004.372781370251,2003.6263645197112
7295.247986593748,7294.988850415393,7295.439186960458
-840.6299438488826,-840.8848321211649,-840.7829095567631
7665.298754324203,7664.899437245484,7665.6421123238915
-2454.3953005285534,-2454.745766687449,-2455.290940397394
6951.8465581924875,6950.325793910839,6951.552303253985
-240.92796344233122,-240.46707954153257,-241.30916559967756
-21289.418631946395,-21288.953500139523,-21289.383212013447
2521.6674279141093,2521.8670655914984,2523.3620906066662
1024.894358958746,1024.4992897860975,1025.0638225207456
5096.7486516649205,5098.048497014879,5096.363826706789
1881.3461941212015,1881.8198217402153,1881.4902980777051
-6899.964114951798,-6900.017227685675,-6900.160554269101
-5960.077786139381,-5960.9358770738445,-5960.027875003292
-3445.7089824794284,-3445.3627920425656,-3444.086775802575
-810.6340655383228,-811.4135702104599,-811.181916531787
-2456.493184909586,-2457.3087967833326,-2456.8671414653622
-5373.227771354425,-5375.319879002717,-5373.185105819906
-7249.631932235654,-7248.8970583932305,-7247.198218182923
-3750.355757695889,-3751.3688972019695,-3749.8240140553726
-699.6569597439253,-698.7373019873834,-697.339175316319
6883.9574777661455,6884.055165697814,6883.449477581318
-9490.19011454438,-9492.335321018569,-9490.574939502512
3533.1594946470545,3532.069892831684,3532.963055329752
3979.7078475441426,3981.001321034994,3979.6273378519654
-3279.793602671004,-3280.6920487131483,-3279.3560518509016
-16887.87002854358,-16887.022585190258,-16888.6243791818
1217.2858865963801,1216.4851423938846,1216.7742636107675
-3567.9857691161756,-3569.1858164894106,-3569.1821014501857
353.6014545769766,352.87504873073584,352.25658741077467
-1869.4770608871243,-1868.7315672795219,-1869.9415874625295
1594.5795308325653,1595.2018351640884,1596.2597023219814
-2462.808713247905,-2462.9340403850006,-2464.2079224258846
616.379326671164,616.9846393784004,618.5485762665783
5307.441867804935,5307.19335139176,5306.915753616182
1961.7997216167605,1963.3395736597704,1961.6467559088799
14775.957536980271,14775.250246711354,14775.224923146763
-5857.9768849164875,-5857.545736358191,-5858.097245417302
58.41709525945995,58.48929575469829,57.61564821103373
5409.809607210609,5409.8138412087,5410.924621777539
254.67939600738612,254.90239716816973,253.8417209511082
-5339.790105466149,-5340.382702271131,-5343.475301939571
99.4458461590487,99.04865303336449,100.3362470772975
615.4890898015608,615.3786303357161,614.611563936646
799.5436509274793,800.8010172167212,799.6152988682794
3386.9658971608387,3386.462506383362,3386.910747074158
3221.2350384144474,3220.366327714805,3220.9697658822265
12456.463128669959,12455.97672951677,12456.726785052373
-9606.88091634217,-9606.623931932812,-9606.975917237489
-1873.0976165564539,-1872.328759465457,-1871.529751891378
4317.068368483802,4318.211041309109,4316.54949989662
3664.834204947576,3665.023222859786,3664.6268972279177
8271.201371367571,8272.779454565227,8271.881649840281
-5763.796973776949,-5762.5332356286,-5764.946209700752
3629.744759393624,3628.67214920254,3630.9901947888197
1570.7517991589568,1572.017661260342,1570.3053865874774
-2268.900602045326,-2268.443966050599,-2267.158842942562
7958.543430703966,7959.624508891232,7958.133246140338
6308.480075384492,6308.875116741179,6308.736486165336
2780.442493862237,2781.3366641823486,2780.499650599896
-976.9169042687599,-976.5346066302877,-976.7257039020492
520.9798829669586,520.0198422867745,520.1530763130362
14510.12660009483,14510.460046813478,14509.792494347692
-1485.5306291682246,-1485.06762131439,-1485.3611656062249
7133.987894717045,7135.013750125379,7133.7479817903195
-3727.886801234365,-3726.4276594067173,-3727.985424930468
-1492.8544667537965,-1491.7755125195658,-1493.5254929739565
54.361095353823046,54.5734767494274,54.22624364986836
7799.209250372867,7799.247467619532,7798.7229869927505
-2203.29749356942,-2203.6755711177816,-2203.6497133204853
-1573.8211682084955,-1574.5135908061627,-1573.9234147053837
-1241.8602371247111,-1242.3848674325463,-1241.9298784145328
2912.395259399727,2911.9428434951105,2911.79668919527
57.05929144525504,56.545280902599146,57.09833417898858
13021.765528204218,13021.903571243567,13021.029291569925
1444.8755946051867,1444.2957415184196,1444.570471264329
-5034.4193587743775,-5033.733335851779,-5034.416544048496
5920.378854596412,5921.606485543151,5920.345441314442
226.1192299228765,225.4777821980697,226.7958855948002
468.31796186496575,468.0800652169702,467.0781559215338
6599.973452249284,6599.395723115552,6601.939825000728
1654.1153164228906,1652.8069474448273,1654.3753500045195
-27.532010612674732,-26.317123384149795,-26.605381686574212
20357.766885091725,20359.117705314544,20358.33123393931
8160.86632846519,8162.079091740679,8160.278626663089
1570.2685417029802,1570.8058879130695,1572.5573437243052
5813.775748579384,5813.2659859427995,5813.282239597697
-272.15299005163587,-270.75331890899207,-272.77329706080354
-2805.773492535812,-2806.5423774427695,-2805.8069058177816
-4538.272300096944,-4539.869526687882,-4539.436027223887
-8350.214693210286,-8351.064288332605,-8349.961905230228
-2244.6250818580907,-2243.5057725161787,-2244.6983459486974
4359.072098161724,4358.713136190685,4359.122009297813
-5225.173856218907,-5224.124637327178,-5225.07684867261
-1945.3041363317357,-1943.7387968522958,-1944.946287128907
968.8673757603433,968.8673618523628,968.0949111181984
3345.2200861513575,3346.282048761301,3345.222900877239
9036.688414052338,9036.095817247357,9037.144078876367
8090.334739125712,8090.993150658845,8090.5839043049855
-5879.228867065495,-5879.135427039899,-5878.972456284651
-7669.938421137641,-7670.002153636697,-7669.899378403908
244.20593810711443,243.33510345443597,243.97689358274528
-3627.5392840019485,-3627.1973414711574,-3627.800933733384
5932.791000586494,5932.090082176684,5932.598184069977
9321.275112745141,9322.42628138259,9321.267059068667
-7151.807223217465,-7150.314098141244,-7151.547189635837
-12380.388746748118,-12378.617383824201,-12380.958334546294
3531.1998957404235,3531.505731069605,3530.959982813699
4941.273943433402,4941.004187489868,4942.211440761857
296.3030191777429,297.6772028839565,297.47962135802027
2526.741422734247,2527.170447339508,2526.9507371048835
-2274.4034536235504,-2275.31464338391,-2274.7520505738303
2897.3316803431235,2896.322788743115,2897.501143905123
2755.347707394829,2755.5261055418596,2755.6946881953018
3947.521949760523,3946.1031352245955,3947.8109657484333
8972.67628617802,8972.404406281452,8969.958377514238
3399.092303861175,3399.085918094087,3399.149460598834
-2482.740583934767,-2483.337428645821,-2482.7631288143816
-7762.77361507943,-7761.136061196771,-7764.172824257409
-4623.74065127785,-4623.373221310629,-4623.658134934694
882.0552491004745,882.4694060344845,881.6668013415579
2000.6318837099564,2001.6895984138284,2003.210509794095
-9601.654293316795,-9601.23164057064,-9601.358031727314
-2421.0649153058653,-2420.7038571977514,-2421.19252140825
-3040.193591839681,-3040.0831601897976,-3039.295945319862
4478.466781959868,4477.600195213261,4478.426123076328
-4947.805661592861,-4948.309052370338,-4947.592724421439
5543.087338231166,5542.076322678121,5542.590206448694
-2854.1855578105356,-2856.3350121907947,-2855.15365369508
-4828.54504165303,-4830.5182079313145,-4829.071155841783
-8403.514972895044,-8402.393539600096,-8402.990474856097
-1324.6796297941225,-1324.1252919597466,-1324.8796919122103
8308.759549897308,8308.780775519686,8308.501522966657
-3488.897517986456,-3489.9212772577157,-3488.4056251545762
6281.6531273128885,6283.076161938927,6281.3661179759565
1715.0166572838073,1715.3862112040645,1715.3310328772138
465.79676259941976,466.56986759648817,467.9913718003303
8961.811133199302,8961.324734046113,8962.404464453168
5292.789928608339,5292.509552899627,5292.578998087896
-3570.9381899758764,-3571.874867172666,-3571.2469361175195
-1504.6480531789712,-1505.3638392600326,-1504.6307472499486
1428.5787297058137,1427.246997244356,1430.0016823394826
-3166.454482632842,-3164.787193407681,-3167.484166130734
-3620.1418000264857,-3618.7676163202723,-3618.9651978462084
-10264.744572824728,-10263.53605745531,-10265.350388630755
3925.8054337801796,3925.312662767882,3925.953160537468
1818.5078474834588,1817.8833913829387,1818.4671885999185
4445.363703071883,4445.147045954246,4444.94989570747
450.7032183030745,449.5860050982376,451.0828043106141
-4967.646252460509,-4968.977984921966,-4966.223299826839
-975.7819763245004,-977.0032632280939,-974.0184804170253
-493.0189656636924,-494.12768305638593,-492.1213191438733
-2734.2759520985132,-2734.809078218492,-2733.994181712173
538.1805237805647,538.4693674854597,538.1362420962394
-10913.874290683321,-10914.859818799936,-10913.791774340165
-5295.456499889104,-5295.016855518664,-5295.51527277657
-836.8377010323134,-838.9765356473935,-837.3891748265628
-1007.2581347961188,-1007.0436294474787,-1006.874925987794
1059.8544527082806,1061.483510778796,1060.1072406883393
4081.5852044110884,4082.8935455731907,4081.439484304778
-1400.19311464954,-1401.1276678932938,-1400.2011683260137
17452.069297679267,17452.29229884005,17451.83663035411
-1928.2057872503253,-1927.9041998272153,-1929.1811287364399
2078.604178812983,2077.1407612633025,2077.9077929873265
-4080.680989315452,-4079.814430384806,-4078.051644020321
336.97052436784776,338.17903973726516,335.6691308110679
1918.728304582277,1918.0634933740757,1918.8071981246474
-5205.94821984003,-5207.010210265935,-5205.677317856045
-5445.740287434268,-5447.864254378097,-5446.306252431658
-2836.219127446767,-2834.621928671789,-2835.556962977984
-2381.0762984758258,-2383.302215165376,-2381.225641382921
