x,noise,y_homo_initial,y_homo_synthetic
13237.979247308678,6317.026739109657,0.267279183199331,6317.294018292856
12566.985528451045,10821.353053075658,0.2926387886955298,10821.645691864354
11136.03644951892,-3676.164019654793,0.31075279262138666,-3675.8532668621715
10545.075774911094,-13015.058651939598,-1.399209177979498,-13016.457861117578
1406.3123054581456,1000.31599867287,0.0680251400149057,1000.384023812885
3466.0166031091535,-4426.927696986708,0.3723404059693001,-4426.555356580739
4374.078430076516,9896.306900358066,0.24916517927347417,9896.55606553734
8320.755919843532,-6866.977813652303,-0.15296570788054742,-6867.130779360184
7996.786540490012,767.9186936538401,-0.33772854792428786,767.5809651059159
12508.740367267304,-2914.0307945907743,0.5281208397316688,-2913.5026737510425
4118.411817360986,493.70615350217963,1.6511890831347924,495.3573425853144
2899.3615122706196,-8189.605309868468,-0.09862369610297689,-8189.70393356457
1494.9974340957513,-6546.528404359784,-0.547850993464226,-6547.076255353249
3583.2237668703956,-314.24599759471704,0.10063034708144741,-314.1453672476356
2999.0790097310874,1167.6451836907197,0.04266553451870591,1167.6878492252383
6961.104917243723,-12167.591742389006,1.2852862038324844,-12166.306456185173
10717.753667257715,-14069.10555078098,0.0064375266669922165,-14069.099113254313
10866.081817223532,-2090.3452902514955,-0.906508271196192,-2091.251798522692
992.7860549073131,4333.010856730347,-0.8304294547075937,4332.180427275639
1006.0973246329444,-115.81368630731892,-0.5261141887531983,-116.33980049607212
792.9068326624904,-4158.923110401229,-0.06601848903643517,-4158.989128890265
5196.911272432097,844.3312905077431,0.060779538444562756,844.3920700461877
2035.5311257093715,-8312.623946613086,0.046288335303876875,-8312.577658277782
11225.372703478215,-325.8186012535871,0.3723404059693001,-325.4462608476178
9374.029846250007,8512.47682114797,-1.1854639316543867,8511.291357216314
10818.790531899942,-5708.408274718092,-1.5731036156677225,-5709.9813783337595
898.6622747189299,4032.74469790257,2.4663192597983503,4035.211017162368
3462.4216759917826,-862.4682243524243,-0.8159382515669078,-863.2841626039911
797.1085784546875,7544.7617724567635,-0.2870093369318883,7544.474763119832
1952.853207128263,5099.511537527373,-0.435544169123914,5099.0759933582485
3194.2538491891737,71.31255793854757,0.4447964216727275,71.7573543602203
10759.718469750182,7096.7349386125015,-0.39569336048702936,7096.339245252015
12074.23719852629,13554.267709771504,-0.21817612201363187,13554.04953364949
11545.591946373888,-12529.961774003817,0.11874435100730427,-12529.84302965281
9954.11792280508,15182.064912060181,0.16584076121453287,15182.230752821395
1033.0231469143262,-4029.3738784809316,-2.5041634174567635,-4031.8780418983883
10746.766234234448,-926.6726763019564,0.7056380782050663,-925.9670382237513
4110.301032848691,1646.4759206495942,1.1729793794921723,1647.6489000290862
1460.18831913451,1386.02575374353,-0.49713178247182854,1385.5286219610582
7077.0968875357985,-1031.4777455267415,-0.03341328196989245,-1031.5111588087113
12232.70141234135,-10718.580807122462,0.08251634315559057,-10718.498290779306
1034.6281578068567,5409.692711715552,-0.9246222751220489,5408.76808944043
13096.90425582614,4901.301660640609,0.5679716483685545,4901.869632288977
11241.124639549456,-4056.888954365614,-1.174595529298874,-4058.063549894913
12115.946917974641,-9022.142198023581,0.2346739761327883,-9021.907524047449
6263.891647387912,-1641.3783464691646,0.08976194472593352,-1641.2885845244386
4151.541743537404,-4950.345605633529,-0.6239298099528244,-4950.969535443482
5401.10463535769,-6211.519684342342,1.3649878211062547,-6210.154696521236
2631.07673161616,-7288.631116184436,0.7889624962640076,-7287.842153688172
9009.78612916332,5477.628138331753,-0.435544169123914,5477.192594162629
6909.50205651793,-10021.058872386566,-0.062395688251263196,-10021.121268074818
11555.527243190356,14882.799923926163,0.0064375266669922165,14882.80636145283
5451.771019993651,-6374.501665327941,2.2344600095473823,-6372.267205318393
5761.159852644466,-7142.709739894692,0.14048115571833308,-7142.569258738973
10024.583859028564,583.4711409672304,0.010060327452164189,583.4812012946826
12873.546527042543,-6500.627034322534,0.10787594865179036,-6500.519158373882
5140.774596060836,-536.7915834718904,-0.41018456362771527,-537.2017680355181
3299.8846212423537,5554.88999381693,-0.9246222751220489,5553.965371541808
1174.2851419081508,-3657.2955227634347,0.05715673765939179,-3657.2383660257756
8414.478216028856,6915.0628938848595,-2.1744885460061694,6912.888405338853
12095.319233116623,585.2217339133597,2.5641348809979765,587.7858687943576
4839.790743774306,6601.269529126973,0.2890159879103588,6601.558545114884
732.1695397250706,-3474.6355095514928,-0.32686014556877296,-3474.9623696970616
12873.246904861444,-7056.438532538924,0.5607260467982115,-7055.877806492125
5934.480794631454,-1947.6770050290766,-0.4935089816866555,-1948.170514010763
7252.697427141379,1274.9931000140762,0.24916517927347417,1275.2422651933496
4562.939218963159,-5334.994819169928,-0.09862369610297689,-5335.09344286603
7748.026033533713,-203.65433082822554,0.9882165394484329,-202.6661142887771
4423.800260425882,-6460.013703325245,-0.9536046814034207,-6460.967308006649
11158.491174279334,-1060.959458351879,-0.2145533212284609,-1061.1740116731075
8268.858801747752,7309.819758393031,0.2781475855548449,7310.097905978586
10310.203607015597,1665.6587416695993,-0.2145533212284609,1665.4441883483707
10978.259016301705,20465.471773860343,1.115014566929431,20466.586788427274
2584.4825816226357,6581.351000062815,0.3179983941917296,6581.668998457007
3020.151000391856,856.117584759621,0.37958600753964306,856.4971707671606
691.7867708343283,-4418.464838924092,0.19120036671073165,-4418.273638557382
11115.311630216664,-3335.684578606301,0.0680251400149057,-3335.616553466286
9068.697728834393,6721.576693682415,0.6440504648571528,6722.220744147272
5993.977721460753,-6178.678999242476,0.98097093787809,-6177.698028304598
10017.995617543604,-14460.818778607058,-0.37395655577600156,-14461.192735162833
5830.893374081371,-2623.19366367031,-2.2505673624947695,-2625.4442310328045
5873.107668858983,-3941.753534833087,-0.5007545832569995,-3942.254289416344
5723.279334794608,5972.857987370108,-0.33772854792428786,5972.520258822184
10128.801464921802,15057.79402305237,-0.026167680399549503,15057.76785537197
3166.263920422683,2439.870130098534,1.9663727514447016,2441.836502849979
5980.01023207246,-761.9798618486197,-1.4644195921125813,-763.4442814407323
3306.910246554414,-1784.6077824490758,0.4918928318799551,-1784.1158896171958
8756.918535641156,11569.342314680262,0.7889624962640076,11570.131277176526
6815.803851871425,-14127.121869530205,-0.0008080749033507232,-14127.122677605108
5628.815411056964,120.71161061165829,2.3467668338876946,123.05837744554599
4088.0377423472128,-196.12082405428717,0.8722869143229489,-195.2485371399642
12929.118267480533,5765.195770495912,-0.015299278044035598,5765.180471217868
2249.0089662966916,-9496.194363292672,-0.442789770694258,-9496.637153063366
689.6822278635553,-1564.3046275067982,-0.2145533212284609,-1564.5191808280267
562.4941339676781,8.716980226962683,-0.37395655577600156,8.343023671186682
8313.887687137962,-13434.72256718683,0.40856841382101383,-13434.313998773008
11899.739963207347,-11756.067889998663,-0.5369825911087132,-11756.604872589773
3998.0270716824853,-2338.025800314677,-1.156481525373017,-2339.18228184005
7118.05997734038,14073.11146162299,-0.6529122162341962,14072.458549406756
227.98154002428035,-2944.4186608285954,-3.906187321318083,-2948.3248481499136
5352.923962725869,-7834.222490386942,-0.21093052044328994,-7834.433420907385
7397.675531146097,-12577.813678644248,-0.19643931730260406,-12578.01011796155
1214.1606426342266,2364.785598908799,-0.2761409345763744,2364.5094579742226
11763.540444310833,24122.615818560684,-0.008053676473692657,24122.60776488421
10784.470783243165,2468.6270888828612,-0.6166842083824825,2468.0104046744787
690.9955731353456,-2715.5485678815066,0.2926387886955298,-2715.255929092811
6832.545285557692,1443.73418652796,-0.1565885086657194,1443.5775980192943
2666.1054581997655,6394.155304453862,-0.24353572750983166,6393.911768726352
5726.100634030978,492.89748618161406,-0.20730771965811798,492.69017846195595
3433.972267878861,-2034.5404647176545,-2.221584956213398,-2036.7620496738678
7068.521376376328,-9545.867181930986,0.1151215502221333,-9545.752060380764
9102.065925313475,5612.899730465365,-0.32686014556877296,5612.5728703197965
12064.781265604299,3963.131740871709,0.34335799968792935,3963.475098871397
7751.717166280086,-7586.163800697093,1.683794290201335,-7584.480006406892
1948.0503160538428,-576.4182134084145,-1.0043238923958182,-577.4225373008104
8646.532581081778,6004.614302057195,0.25641078084381713,6004.870712838039
2301.4795328141954,-1825.049295167197,0.5933312538647533,-1824.4559639133322
6610.200094684685,11701.417887662748,-0.18557091494709016,11701.2323167478
1691.4912019106534,-10420.833471915756,1.1186373677146018,-10419.714834548042
6472.329269766059,748.5048928112075,-1.6672964360821796,746.8375963751253
5905.768513202038,-1379.8766907501974,-0.6239298099528244,-1380.5006205601503
110.1329106253647,-916.5399131994724,0.25641078084381713,-916.2835024186286
26.82122853047617,-1821.1852717485556,0.7454888868419509,-1820.4397828617136
1223.9003422286692,10173.71024733785,-0.0008080749033507232,10173.709439262948
4055.3164680747695,1115.157633308995,2.5894944864941762,1117.7471277954892
9930.640504122888,7750.0405587876885,-0.38482495813151446,7749.655733829557
11740.391282819432,12626.754382498335,0.3542264020434433,12627.108608900378
11380.741217073182,3887.2375884775615,0.977348137092918,3888.2149366146546
10757.9948465828,10523.253246043745,-0.0008080749033507232,10523.252437968842
9215.120744957372,3173.0373586052965,0.7599800899826369,3173.797338695279
10170.312962085602,919.9440125067725,-0.01892207882920757,919.9250904279434
12802.14344604577,-14436.653006134944,0.9628569339522332,-14435.690149200991
3435.943631732315,3580.7334733289827,-0.5333597903235402,3580.200113538659
5665.106445330849,-12228.800447369586,0.031797132163192,-12228.768650237422
4085.498272400456,9105.905444820472,-1.4644195921125813,9104.44102522836
6897.076196603687,-5825.158238402644,-0.569587798175254,-5825.727826200819
12473.932202559608,5104.009362828775,-0.09862369610297689,5103.9107391326725
1176.8408499548652,5424.810574471899,-0.04790448511057832,5424.762669986788
12266.27893692398,-2732.024365723933,-0.2761409345763744,-2732.300506658509
120.9293290693096,-3792.2315927177215,0.7636028907678079,-3791.4679898269537
8931.003707205302,-16372.828559716121,-0.1457201063102055,-16372.97427982243
12445.874170582278,-9354.230736586653,-0.5261141887531983,-9354.756850775406
8544.793082082662,-5527.541445153513,-1.257919947357814,-5528.799365100871
7239.720452781742,-9389.13561182021,-0.1565885086657194,-9389.292200328875
8523.776554898752,11384.227341766828,0.1296127533628192,11384.35695452019
10433.634394324667,16073.515216538171,-1.728884049430092,16071.786332488742
8490.047554687046,2836.8666045322598,-0.7507278374338223,2836.115876694826
4502.296964901731,-463.3281535916828,-0.12398330159917668,-463.452136893282
6112.372877269552,-2450.633340253069,0.2817703863400159,-2450.351569866729
2395.581909175555,-8608.874199746877,-0.20730771965811798,-8609.081507466535
6653.428726604853,10914.386275978448,-0.9028854704110211,10913.483390508038
8934.338022179452,3668.052109278689,2.1149075836367275,3670.1670168623255
1915.3736532775795,-131.09969917571902,-0.17470251259157626,-131.2744016883106
9811.44851632253,-3087.9307936058376,-0.4645265754052858,-3088.395320181243
216.3137060998958,829.7914045286672,-0.01892207882920757,829.772482449838
1205.377129068003,-16.0677039417725,0.12236715179247623,-15.945336789980024
5553.486255067842,-8856.11478209524,-0.565964997390083,-8856.680747092629
3562.4172925651606,-1083.9876298657903,1.3504966179655689,-1082.6371332478247
8249.172231418364,-2486.1547323238888,2.857581744596857,-2483.297150579292
2171.756346134063,-2123.961930686172,-0.7760874429300232,-2124.738018129102
7170.46156206234,-4448.806386469454,0.7563572891974649,-4448.050029180256
8817.913225116043,7858.972444398364,-0.47901777854597166,7858.493426619818
8835.73863954392,13526.097631256836,0.9990849418039468,13527.096716198641
7589.0701358808,277.90027348728404,-0.79420144685588,277.10607204042816
6203.011923157758,1742.7272910082763,-1.7216384478597502,1741.0056525604166
453.7872472152443,6134.967624718344,-0.5007545832569995,6134.466870135087
4018.66706556826,5606.820987133418,1.5461278603648232,5608.367114993784
6337.943496625532,2583.1966560474602,-0.48988618090148456,2582.7067698665587
11565.461019293216,-5971.769155792323,0.5281208397316688,-5971.241034952591
3158.106362168029,-8720.591641161784,0.16584076121453287,-8720.42580040057
11486.60882076107,-3094.337082339256,-1.3702267716981262,-3095.707309110954
6267.985199228903,10530.510406684438,-0.31961454399843103,10530.19079214044
6554.534295318042,1020.3239095268594,0.05715673765939179,1020.3810662645188
11765.957412707681,-7526.523410300124,-0.06964128982160614,-7526.593051589945
2130.225326534476,-3913.2429147078906,-0.5985702044566257,-3913.8414849123474
5102.978223960539,-2465.631842556514,-1.6745420376525215,-2467.3063845941665
10692.300160860083,10503.575167233465,-0.3449741494946298,10503.23019308397
1295.2344741554966,-2635.2521007200176,0.13685835493316112,-2635.115242365084
7459.989860055774,-4227.077300515699,1.9627499506595296,-4225.114550565039
12068.222521804306,12803.010919728293,1.0389357504408314,12804.049855478734
9030.811076789154,11930.661782736608,-0.20006211808777502,11930.46172061852
7207.111699382054,-6923.271489119934,0.15134955807384698,-6923.12013956186
8263.968060126774,3431.1210547238134,-0.23629012593948873,3430.884764597874
9155.399171590276,44.34747710429733,0.4339280193172136,44.78140512361455
8018.67805713475,4770.4877154555925,1.556996262720337,4772.044711718313
7207.831115799668,5982.813082341793,1.5461278603648232,5984.3592102021585
12799.897219605054,-22002.988917413695,-0.6710262201600531,-22003.659943633855
11857.484036610516,-2208.7272115676246,-0.33772854792428786,-2209.064940115549
8576.523673503052,-11690.407079501674,-0.27251813379120243,-11690.679597635466
7819.388232021192,1214.3384687449827,0.04991113608904885,1214.3883798810718
4989.713059538143,-314.5994547737065,-0.674649020945224,-315.2741037946517
520.6813733251482,940.3120855609841,-0.8702802633444784,939.4418052976396
4004.252283909789,-7056.145895679,0.05715673765939179,-7056.088738941341
3289.7947270723644,-1191.9007755003079,-0.7181226303672816,-1192.6188981306752
12371.764969753081,1893.8048098441886,0.060779538444562756,1893.8655893826333
6402.565892848557,-330.0422993282025,0.10787594865179036,-329.9344233795507
12683.7472509013,-10486.364678324037,-0.3884477589166874,-10486.753126082953
11865.885412931293,-4363.090662717739,0.7853396954788356,-4362.30532302226
11335.009474770688,4442.454326768963,-0.04790448511057832,4442.406422283852
8971.004908383804,8881.81422879476,-0.5768333997455979,8881.237395395014
10020.696661448359,10135.320249982431,0.7998308986195215,10136.12008088105
7952.733621679996,-3752.046624302166,-1.9426292957552034,-3753.989253597921
4447.19415923079,-5050.823928968491,0.24916517927347417,-5050.574763789217
11991.184135700776,19832.799771054306,-0.547850993464226,19832.25192006084
7898.624352470367,2149.202996854152,-0.6565350170193671,2148.5464618371325
6906.96138416609,-1219.9563311916809,0.3469808004731003,-1219.6093503912077
9287.306493039207,-6009.114698158718,-1.975234502821744,-6011.08993266154
7475.092687528349,-6538.297743373887,2.527906873146263,-6535.769836500741
11455.114512247419,7708.62043832248,-1.286902353639186,7707.333535968841
6011.548503497277,2227.8494302245026,-0.01892207882920757,2227.8305081456733
8587.850378141986,1677.7342465057534,1.0787865590777173,1678.8130330648312
12030.492183391714,-4706.262020732569,1.096900563003574,-4705.165120169566
5212.515355937766,7409.347846859854,0.04991113608904885,7409.397757995943
9082.273292725502,-4332.035825406931,-0.47177217697562773,-4332.507597583906
8727.14750075346,-1845.3436222247853,0.7563572891974649,-1844.5872649355879
10510.711468287021,-9635.215728810264,0.1622179604293609,-9635.053510849835
7458.821783709214,-6370.720835200868,-1.399209177979498,-6372.1200443788475
8662.448824181805,-368.5378086095406,-1.631068428230466,-370.1688770377711
10540.66949414988,12055.75279598736,-0.4536581730497709,12055.29913781431
9956.947504403488,8765.422018755875,1.2381897936252568,8766.6602085495
9233.691678725165,-29.212306992533914,-0.674649020945224,-29.88695601347914
10332.351910567108,-6781.016999013413,0.0028147258818212494,-6781.014184287531
11601.68413323361,-1489.6193488553738,1.7598731066899334,-1487.859475748684
7682.995871392746,-927.7262669363244,-0.5949474036714547,-928.3212143399958
12163.226292558596,-3826.2524414685895,-0.18557091494709016,-3826.4380123835367
4601.151187968161,-7509.090841396867,0.24191957770313122,-7508.848921819164
3617.5767229608355,945.4168939090234,1.8975395365264451,947.3144334455499
2641.048904400595,-8459.623283923913,-0.3993161612722003,-8460.022600085185
7214.18523179652,8652.546676820113,-0.8702802633444784,8651.676396556768
5033.488460496922,3638.6402426216605,2.3322756307470094,3640.9725182524076
989.3711344195145,-456.83423133825,1.198338984988372,-455.6358923532616
11104.873101748908,-18595.269349029113,0.5353664413020117,-18594.73398258781
11193.058963271922,-10856.65181361607,-0.3993161612722003,-10857.051129777343
7166.685229065201,-5459.419567433192,-0.6963858256562518,-5460.115953258848
3331.5189413806756,-1395.447316556517,0.20206876906624657,-1395.2452477874508
7653.486084376148,-5013.555928518038,-0.17107971180640427,-5013.727008229845
4134.629713517486,7844.129637708323,0.017305929022506123,7844.146943637345
8157.775352498159,1667.364415546962,0.8940237190339767,1668.258439265996
2485.0989289701656,-4286.777554536734,-0.681894622515568,-4287.45944915925
1832.1291282714062,-3598.5678633734656,-0.19643931730260406,-3598.764302690768
11721.879665314362,7668.990777557282,0.36871760518412916,7669.359495162466
6282.024730497946,-5850.134630429396,0.16946356199970383,-5849.965166867396
9436.456386260827,15717.682676977687,1.919276341237474,15719.601953318925
11558.308147147523,-571.3471860686458,0.18395476514038972,-571.1632313035054
5861.257802733513,-9616.80522341092,0.9012693206043196,-9615.903954090316
10877.374909169184,-9149.120002515734,0.973725336307747,-9148.146277179427
4546.081624233747,10689.171383285566,-0.3449741494946298,10688.82640913607
334.8996755301353,3092.0840465803954,-0.2399129267246607,3091.8441336536707
7582.750837385298,3740.571389808174,-1.1818411308692158,3739.389548677305
1472.0801210338568,-4346.515951303908,0.19120036671073165,-4346.324750937198
6807.464949768711,337.47927515664213,-0.15296570788054742,337.3263094487616
850.3416054673481,316.9743523342181,0.34335799968792935,317.31771033390606
1124.1937848333425,-6162.31454445426,-0.8956398688406771,-6163.2101843231
11640.32586035886,12446.679675107902,-0.2942549385022312,12446.3854201694
6804.747517932783,17004.89281299443,-0.3812021573463435,17004.511610837082
2300.0919483641505,-204.18956619704335,0.03541993294836297,-204.15414626409498
3768.1026074709785,-5830.553462006611,1.6946626925568489,-5828.8587993140545
7445.065651732416,6562.193570169224,0.16946356199970383,6562.363033731223
11274.460010145927,17472.3753579677,-0.38482495813151446,17471.990533009568
1994.022135743898,278.0495131046091,0.14410395650350405,278.1936170611126
2213.5515970511556,-147.68123243759823,-0.19643931730260406,-147.87767175490083
12595.523622172603,-8211.535283091056,0.04991113608904885,-8211.485371954966
7953.32410636239,-3460.9699746383285,1.6222066768534216,-3459.3477679614753
1590.6803402845862,1742.5349253471427,-0.547850993464226,1741.9870743536785
11611.833919574989,-10620.835886079314,-0.37395655577600156,-10621.20984263509
5756.854189987155,-2180.107580382751,0.04266553451870591,-2180.0649148482325
710.5382945342365,8659.102062854861,2.4337140527318075,8661.535776907593
7899.567057763042,-9771.08957730611,0.5317436405168408,-9770.557833665593
1118.9206200434016,-1126.2453516747787,2.3177844276063237,-1123.9275672471724
11906.163097779816,-3650.042104016849,-0.5080001848273414,-3650.5501042016763
10435.358851742494,-1130.7357149753575,-0.38482495813151446,-1131.120539933489
8368.558104909554,12832.07575181351,-0.19643931730260406,12831.879312496209
4678.862146352715,-3665.5739910144835,-0.08050969217712005,-3665.6545007066607
1672.8184180950666,5177.7146247743985,0.43755082010238455,5178.1521755945005
2142.9977122708324,-2261.2837909513073,-0.7543506382189954,-2262.0381415895263
86.79731266286069,-6094.498268356616,-0.5116229856125124,-6095.009891342228
12585.99375859308,3294.9581451660206,-1.1963323340099017,3293.7618128320105
2751.689311557585,-3582.847531081878,-1.3448671662019274,-3584.19239824808
11947.72702615499,11692.772139458895,-0.4645265754052858,11692.30761288349
5637.701788966093,-3677.365530486141,1.680171489416163,-3675.6853589967245
4249.192994545539,-2326.1248267659016,-1.399209177979498,-2327.5240359438812
5555.129934252861,-7996.000383929175,2.169249595414298,-7993.831134333761
12935.564248980227,9889.789232280176,-0.5261141887531983,9889.263118091423
7875.725206648162,5877.382242891413,-0.15296570788054742,5877.229277183532
